Tax Liens,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Current Loan Amount,Credit Score,Annual Income,Number of Open Accounts,Years of Credit History,Current Credit Balance,Monthly Debt,Term_Long Term,Term_Short Term,Purpose_debt consolidation,Purpose_other,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Predicted_Class
0.0,556820.0,0.0,0.0,391688.0,6830.0,1071201.0,14.0,15.5,271700.0,20888.0,0,1,0,1,1,0,0,1
0.0,499092.0,0.0,0.0,543356.0,6930.0,939854.0,11.0,10.099999999999998,231895.0,13706.0,1,0,0,1,0,0,1,1
0.0,277354.0,0.0,0.0,309606.0,731.0,1039431.3495575782,8.0,16.6,212230.0,8214.0,0,1,1,0,1,0,0,0
0.0,254628.0,0.0,0.0,153692.0,740.0,1516960.0,6.0,14.1,116774.0,4740.0,0,1,0,1,1,0,0,0
0.0,225016.0,0.0,0.0,358336.0,749.0,1170590.0,8.0,30.6,208449.0,20619.0,0,1,0,1,1,0,0,0
0.0,1017742.0,0.0,0.0,309606.0,742.0,918745.0,19.0,15.2,189848.0,8805.0,0,1,1,0,1,0,0,0
0.0,596640.0,0.0,0.0,429946.0,646.0,860890.0,10.0,17.0,509618.0,16285.0,1,0,1,0,0,0,1,0
0.0,431442.0,0.0,0.0,469062.0,738.0,1851911.0,8.0,17.0,205675.0,11405.0,0,1,1,0,1,0,0,0
0.0,207724.0,0.0,0.0,123794.0,747.0,1170590.0,8.0,16.9,64410.00000000003,6038.0,0,1,1,0,0,0,1,0
0.0,156332.0,0.0,0.0,267828.0,733.0,925224.0,8.0,14.2,76817.0,10717.0,0,1,1,0,0,0,1,0
0.0,473572.0,0.0,0.0,335720.0,731.0,1188251.2034908114,14.0,12.9,97337.0,18375.0,1,0,1,0,1,0,0,1
0.0,333520.0,0.0,0.0,99396.0,729.0,1488080.0,10.0,22.0,241091.0,16121.0,0,1,0,1,1,0,0,0
0.0,435446.0,0.0,0.0,267960.0,740.0,674975.0,12.0,19.7,42123.0,10462.0,1,0,1,0,0,0,1,1
0.0,363704.0,0.0,0.0,438196.0,674.0,1475920.0,17.0,23.1,134444.0,18080.0,1,0,1,0,0,0,1,1
0.0,934692.0,0.0,0.0,539176.0,7380.0,1170590.0,9.0,16.9,282530.0,19495.0,0,1,1,0,0,0,1,1
0.0,1135420.0,0.0,0.0,522038.0,739.0,1728240.0,15.0,18.0,626601.0,37445.0,0,1,1,0,1,0,0,0
0.0,1327832.0,0.0,0.0,450252.0,734.0,2041493.0,10.0,17.0,580260.0,16009.0,0,1,1,0,0,0,1,0
0.0,739244.0,0.0,0.0,433444.0,718.0,1310183.0,14.0,20.2,515850.0,14958.0,0,1,1,0,1,0,0,0
0.0,686906.0,0.0,0.0,515020.0,7410.0,1241688.0,10.0,20.8,532722.0,18729.0,1,0,1,0,1,0,0,1
0.0,172106.0,0.0,0.0,670230.0,644.0,2025932.0,8.0,12.9,81909.0,13084.0,1,0,1,0,1,0,0,0
0.0,671418.0,0.0,0.0,622226.0,619.0,1170590.0,13.0,24.1,460408.0,16009.0,1,0,1,0,1,0,0,1
0.0,469106.0,0.0,0.0,334950.0,700.0,1330665.0,12.0,27.6,264138.0,22100.0,1,0,1,0,0,0,1,0
0.0,133188.0,0.0,0.0,77726.0,731.0,1038362.6415571237,14.0,26.8,97774.0,6022.0,0,1,0,1,1,0,0,0
0.0,222860.0,0.0,0.0,163834.0,726.0,603687.0,7.0,14.0,148580.0,8321.0,0,1,1,0,0,1,0,0
0.0,562276.0,0.0,0.0,217668.0,723.0,1503888.0,11.0,15.6,75278.0,8823.0,1,0,1,0,1,0,0,0
0.0,557106.0,0.0,0.0,755766.0,658.0,1864850.0,10.0,20.0,417145.0,27196.0,1,0,1,0,1,0,0,1
0.0,250404.0,0.0,0.0,323598.0,731.0,1059065.053703434,8.0,17.0,125001.0,10418.0,0,1,1,0,0,0,1,0
0.0,1037190.0,0.0,0.0,537240.0,744.0,2538533.0,15.0,17.0,587613.0,16009.0,1,0,1,0,1,0,0,0
0.0,356884.0,0.0,0.0,220154.0,7370.0,1140798.0,11.0,17.0,143013.0,20059.0,0,1,1,0,1,0,0,1
0.0,367928.0,0.0,0.0,391886.0,722.0,1552509.0,9.0,13.2,253251.0,26121.0,0,1,1,0,0,0,1,0
0.0,133408.0,0.0,0.0,309606.0,695.0,906889.0,11.0,19.5,87096.0,17760.0,0,1,0,1,0,0,1,0
0.0,459052.0,0.0,0.0,216634.0,731.0,1342600.1274366518,9.0,27.4,170867.0,18779.0,0,1,0,1,0,0,1,0
0.0,196020.0,1.0,1.0,114598.0,735.0,1170590.0,9.0,23.0,109193.0,9312.0,0,1,1,0,0,0,1,0
0.0,187836.0,0.0,0.0,156442.0,731.0,939007.9556723384,19.0,14.6,146813.0,5247.0,0,1,1,0,0,0,1,0
0.0,617804.0,0.0,0.0,309606.0,747.0,2288436.0,15.0,17.0,217683.0,28796.0,0,1,1,0,1,0,0,0
0.0,626362.0,0.0,0.0,232342.0,731.0,1528326.5259326696,14.0,28.6,394896.0,23147.0,0,1,1,0,1,0,0,0
0.0,355036.0,2.0,0.0,335786.0,731.0,1298586.3019798247,15.0,16.2,225359.0,20081.0,1,0,1,0,0,0,1,1
0.0,579282.0,1.0,1.0,110462.0,723.0,1215392.0,16.0,10.8,86051.0,4537.0,0,1,1,0,0,0,1,0
0.0,156310.0,0.0,0.0,625658.0,613.0,1501760.0,7.0,16.2,57513.0,11401.0,1,0,0,1,1,0,0,0
0.0,1588444.0,0.0,0.0,245828.0,731.0,1482302.880589195,10.0,12.6,467799.0,26059.0,1,0,1,0,1,0,0,0
0.0,240174.0,0.0,0.0,214588.0,716.0,648641.0,7.0,17.0,125476.0,8811.0,0,1,1,0,0,1,0,0
0.0,1381600.0,0.0,0.0,778316.0,731.0,1524844.2324119806,16.0,21.6,479674.0,24261.0,1,0,1,0,0,1,0,1
0.0,679074.0,0.0,0.0,663564.0,692.0,1170590.0,10.0,17.7,345439.0,37966.0,0,1,0,1,1,0,0,0
0.0,475618.0,0.0,0.0,756228.0,724.0,1865990.0,14.0,14.5,730113.0,20837.0,1,0,1,0,1,0,0,0
0.0,649528.0,1.0,1.0,173668.0,731.0,1100639.4538845539,7.0,20.5,228874.0,9284.0,0,1,1,0,0,0,1,0
0.0,479908.0,0.0,0.0,258192.0,731.0,991143.6119290163,7.0,11.7,274797.0,6847.0,0,1,1,0,1,0,0,0
0.0,695816.0,0.0,0.0,218416.0,731.0,1238900.0133396483,14.0,28.6,142424.0,13896.0,0,1,1,0,1,0,0,0
0.0,291346.0,0.0,0.0,133364.0,710.0,863892.0,10.0,17.0,162792.0,8063.0,0,1,1,0,0,0,1,1
0.0,219560.0,0.0,0.0,244002.0,667.0,842935.0,6.0,17.0,135774.0,11309.0,0,1,0,1,0,0,1,0
0.0,130922.0,0.0,0.0,154704.0,721.0,1350482.0,8.0,15.8,208449.0,10433.0,0,1,1,0,0,0,1,0
1.0,387002.0,1.0,0.0,287936.0,731.0,1262797.0,12.0,10.9,283765.0,22414.0,0,1,1,0,1,0,0,0
0.0,830522.0,0.0,0.0,347644.0,698.0,1088339.0,10.0,10.0,394497.0,35280.0,1,0,0,1,0,0,1,1
0.0,786280.0,0.0,0.0,512402.0,747.0,933698.0,13.0,21.5,208449.0,10271.0,0,1,1,0,0,1,0,0
0.0,898282.0,0.0,0.0,213906.0,745.0,981407.0,6.0,14.1,708301.0,9650.0,0,1,1,0,1,0,0,0
0.0,678194.0,0.0,0.0,323774.0,734.0,1267585.0,9.0,17.7,389500.0,13204.0,0,1,1,0,1,0,0,0
0.0,918126.0,0.0,0.0,309606.0,721.0,1845242.0,10.0,16.2,645430.0,33214.0,1,0,1,0,1,0,0,0
0.0,973808.0,0.0,0.0,537086.0,735.0,1391522.0,9.0,9.7,153064.0,4812.0,0,1,0,1,1,0,0,0
0.0,200002.0,1.0,1.0,313126.0,721.0,873905.0,8.0,15.2,91371.0,16750.0,0,1,1,0,0,1,0,0
0.0,235136.0,1.0,1.0,110836.0,731.0,1290510.461584246,13.0,25.4,94829.0,18337.0,0,1,1,0,0,0,1,0
0.0,797676.0,0.0,0.0,781858.0,697.0,1170590.0,12.0,15.0,208449.0,32761.0,1,0,0,1,0,0,1,1
0.0,396242.0,0.0,0.0,447876.0,673.0,1227970.0,7.0,9.8,92739.0,7798.0,1,0,0,1,0,0,1,1
0.0,475618.0,0.0,0.0,521972.0,737.0,1170590.0,12.0,10.0,373654.0,16009.0,0,1,1,0,1,0,0,0
0.0,924396.0,0.0,0.0,526878.0,698.0,1857250.0,14.0,19.4,533292.0,31109.0,1,0,1,0,1,0,0,0
0.0,727298.0,0.0,0.0,484770.0,731.0,1503594.518235173,8.0,17.0,525103.0,24422.0,1,0,1,0,1,0,0,0
0.0,475618.0,1.0,1.0,177826.0,735.0,693234.0,10.0,20.2,57513.0,7741.0,0,1,1,0,1,0,0,0
0.0,1093224.0,0.0,0.0,644490.0,6610.0,1170590.0,14.0,17.0,398430.0,16009.0,0,1,1,0,0,0,1,1
0.0,475618.0,0.0,0.0,772926.0,731.0,1210308.9555001103,6.0,17.2,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,220022.0,0.0,0.0,231132.0,731.0,1024485.2992641182,10.0,20.1,140030.0,7332.0,0,1,0,1,0,0,1,0
0.0,635866.0,0.0,0.0,464134.0,641.0,1117314.0,6.0,15.7,481061.0,21043.0,1,0,1,0,1,0,0,1
0.0,352154.0,0.0,0.0,459602.0,720.0,1190768.0,10.0,11.2,222946.0,16869.0,0,1,1,0,0,0,1,0
0.0,431288.0,0.0,0.0,468556.0,731.0,1189622.8392257688,9.0,20.4,307287.0,12124.0,1,0,1,0,0,0,1,1
0.0,500830.0,0.0,0.0,348238.0,703.0,751868.0,13.0,9.4,320929.0,24686.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,467874.0,7360.0,2443647.0,8.0,10.7,483265.0,36247.0,0,1,1,0,1,0,0,1
0.0,475618.0,0.0,0.0,309606.0,703.0,1170590.0,10.0,17.0,30970.0,16009.0,0,1,0,1,0,0,1,0
0.0,274274.0,0.0,0.0,309606.0,668.0,1624044.0,12.0,23.5,217227.0,31804.0,0,1,1,0,1,0,0,0
0.0,1410706.0,0.0,0.0,176660.0,746.0,1954701.0,14.0,18.7,376466.0,35348.0,0,1,1,0,0,0,1,0
0.0,372350.0,0.0,0.0,465960.0,683.0,1022333.0,10.0,18.4,153064.0,20020.0,1,0,1,0,0,0,1,0
0.0,190256.0,1.0,1.0,262262.0,665.0,698364.0,10.0,10.6,124868.0,12512.0,0,1,1,0,0,0,1,0
0.0,420926.0,0.0,0.0,335654.0,714.0,676381.0,17.0,17.0,222832.0,11104.0,1,0,1,0,0,1,0,1
0.0,197142.0,0.0,0.0,140734.0,7340.0,785308.0,11.0,17.0,116983.0,9358.0,0,1,1,0,0,0,1,1
0.0,475618.0,0.0,0.0,789096.0,681.0,2433900.0,17.0,28.1,208449.0,39956.0,1,0,1,0,1,0,0,0
0.0,1024320.0,0.0,0.0,220814.0,751.0,1106085.0,8.0,17.5,198151.0,14564.0,0,1,1,0,1,0,0,0
0.0,942084.0,0.0,0.0,482724.0,724.0,946865.0,7.0,17.0,628102.0,13966.0,1,0,0,1,1,0,0,0
0.0,429418.0,0.0,0.0,177144.0,744.0,956175.0,8.0,17.0,139821.0,14900.0,0,1,1,0,0,0,1,0
0.0,263186.0,1.0,1.0,265408.0,720.0,852169.0,9.0,16.5,157073.0,21659.0,0,1,1,0,1,0,0,0
0.0,272712.0,0.0,0.0,223454.0,696.0,926326.0,9.0,25.9,86431.00000000003,4014.0,1,0,1,0,1,0,0,0
0.0,534996.0,0.0,0.0,392832.0,731.0,1226854.812062724,10.0,16.5,354844.0,14560.0,0,1,1,0,1,0,0,0
0.0,475618.0,1.0,0.0,155474.0,720.0,2032696.0,7.0,12.1,52174.0,7826.0,0,1,0,1,1,0,0,0
0.0,633050.0,0.0,0.0,322454.0,744.0,965371.0,13.0,23.3,127926.99999999999,11745.0,0,1,1,0,0,0,1,0
0.0,499378.0,1.0,1.0,360272.0,731.0,1730748.0,11.0,21.3,169917.0,24086.0,0,1,0,1,1,0,0,0
0.0,233068.0,0.0,0.0,133144.0,741.0,1379894.0,6.0,23.5,172501.0,5761.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,106194.0,731.0,1208640.240568791,6.0,17.0,208449.0,16009.0,0,1,0,1,0,0,1,0
0.0,1417174.0,0.0,0.0,448404.0,701.0,1742661.0,19.0,17.0,652346.0,35870.0,0,1,1,0,0,1,0,0
0.0,664070.0,0.0,0.0,110000.0,745.0,949905.0,10.0,19.2,219659.0,4924.0,0,1,1,0,0,0,1,0
0.0,504966.0,0.0,0.0,175560.0,744.0,1175055.0,14.0,20.0,242915.0,33293.0,0,1,1,0,1,0,0,0
0.0,450362.0,0.0,0.0,321948.0,722.0,1853640.0,9.0,17.0,229862.0,17919.0,1,0,1,0,1,0,0,0
0.0,857604.0,0.0,0.0,141306.0,7090.0,611040.0,9.0,16.1,428108.0,9726.0,0,1,0,1,0,1,0,1
0.0,1396406.0,0.0,0.0,264132.0,731.0,1277220.740229115,8.0,23.2,153159.0,17679.0,0,1,1,0,0,0,1,0
0.0,807818.0,0.0,0.0,401390.0,731.0,1314318.0598372212,16.0,23.3,456969.0,14203.0,0,1,1,0,1,0,0,0
0.0,252340.0,0.0,0.0,216194.0,731.0,1089009.9130131358,9.0,14.4,202027.0,11523.0,0,1,1,0,1,0,0,0
0.0,436700.0,0.0,0.0,154418.0,733.0,762052.0,10.0,17.0,169347.0,16009.0,0,1,1,0,0,0,1,0
0.0,863104.0,0.0,0.0,550110.0,667.0,1320158.0,10.0,20.5,398050.0,40155.0,0,1,0,1,0,0,1,0
0.0,342430.0,0.0,0.0,309606.0,735.0,651244.0,8.0,15.4,156750.0,4857.0,0,1,1,0,0,0,1,0
0.0,1017346.0,0.0,0.0,438548.0,731.0,1403515.5215172614,9.0,30.6,395371.0,16643.0,1,0,1,0,1,0,0,0
0.0,1243506.0,0.0,0.0,692802.0,717.0,2000681.0,18.0,17.4,591736.0,21674.0,1,0,1,0,1,0,0,0
0.0,887810.0,0.0,0.0,222508.0,663.0,672581.0,10.0,17.0,138016.0,13003.0,1,0,1,0,0,0,1,0
0.0,258544.0,0.0,0.0,152328.0,736.0,662549.0,13.0,10.2,212800.0,11870.0,0,1,1,0,0,0,1,0
0.0,531784.0,0.0,0.0,422906.0,6740.0,914242.0,18.0,30.9,181412.0,18285.0,1,0,1,0,1,0,0,1
0.0,548020.0,0.0,0.0,570196.0,681.0,1575442.0,19.0,13.6,331303.0,25338.0,1,0,1,0,1,0,0,1
0.0,230956.0,0.0,0.0,228602.0,703.0,1410180.0,6.0,12.4,101726.0,14689.0,1,0,1,0,0,0,1,0
0.0,1351218.0,0.0,0.0,669900.0,708.0,2661330.0,14.0,24.5,362919.0,34597.0,1,0,1,0,1,0,0,0
0.0,1553552.0,0.0,0.0,309606.0,734.0,1911989.0,10.0,15.1,401166.0,38559.0,0,1,1,0,0,0,1,0
0.0,132264.0,0.0,0.0,326634.0,731.0,1357032.4689329555,9.0,15.8,208449.0,23320.0,1,0,0,1,0,1,0,1
0.0,284306.0,0.0,0.0,388388.0,731.0,1048062.0059075098,13.0,17.0,208449.0,8448.0,0,1,0,1,0,0,1,0
0.0,696036.0,0.0,0.0,167904.0,736.0,2416800.0,8.0,13.5,563844.0,15850.0,0,1,0,1,0,0,1,0
0.0,128282.0,0.0,0.0,257268.0,653.0,1184954.0,6.0,10.5,91067.0,4641.0,1,0,0,1,1,0,0,1
0.0,1568952.0,0.0,0.0,365508.0,744.0,1253031.0,10.0,13.1,486438.0,28924.0,0,1,1,0,1,0,0,0
0.0,1040468.0,0.0,0.0,327382.0,744.0,2182169.0,16.0,20.6,283062.0,19276.0,0,1,1,0,1,0,0,0
0.0,688072.0,0.0,0.0,217316.0,745.0,1544320.0,9.0,11.5,163419.0,6962.0,0,1,1,0,0,0,1,0
0.0,475618.0,0.0,0.0,137808.0,707.0,557916.0,10.0,10.0,58653.0,7011.0,0,1,0,1,0,0,1,0
0.0,932888.0,0.0,0.0,444268.0,731.0,1551238.3208113518,14.0,13.1,283594.0,32063.0,0,1,1,0,0,1,0,0
0.0,325512.0,0.0,0.0,107778.0,731.0,1106707.1707765362,10.0,11.100000000000001,57342.0,16009.0,0,1,0,1,0,0,1,0
0.0,475618.0,0.0,0.0,267124.0,731.0,1364291.4485383164,13.0,19.2,336053.0,20163.0,0,1,1,0,1,0,0,0
0.0,327822.0,0.0,0.0,309606.0,734.0,1170590.0,11.0,20.9,92587.0,16009.0,0,1,1,0,0,0,1,0
0.0,366916.0,0.0,0.0,392018.0,737.0,768360.0,10.0,16.0,207252.0,11717.0,0,1,1,0,0,0,1,0
0.0,635030.0,0.0,0.0,144232.0,738.0,526471.0,14.0,17.0,160132.0,8160.0,0,1,1,0,0,1,0,0
0.0,375342.0,1.0,1.0,214962.0,710.0,615657.0,11.0,13.0,153653.0,6613.0,1,0,1,0,1,0,0,0
0.0,620972.0,1.0,1.0,339020.0,716.0,868927.0,11.0,14.8,301929.0,24330.0,0,1,1,0,0,0,1,0
0.0,153186.0,1.0,1.0,210584.0,694.0,1790389.0,9.0,11.6,93936.0,17904.0,0,1,1,0,1,0,0,0
0.0,1077758.0,1.0,1.0,89848.0,731.0,1277429.6664647257,18.0,17.0,272726.0,17958.0,0,1,1,0,1,0,0,0
0.0,706288.0,0.0,0.0,220066.0,751.0,1596475.0,9.0,22.0,462346.0,37517.0,0,1,0,1,1,0,0,0
0.0,294030.0,0.0,0.0,356532.0,693.0,1886016.0,6.0,22.9,238697.0,15104.0,1,0,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,108416.0,750.0,763952.0,15.0,30.0,46702.00000000003,17953.0,0,1,0,1,1,0,0,0
0.0,352594.0,0.0,0.0,103708.0,745.0,1586101.0,10.0,17.0,91656.0,16009.0,0,1,1,0,0,0,1,0
0.0,822052.0,0.0,0.0,443300.0,7370.0,1619617.0,10.0,22.3,695039.0,23889.0,0,1,1,0,1,0,0,1
0.0,524700.0,0.0,0.0,644490.0,6920.0,1262398.0,9.0,15.8,335787.0,23249.0,1,0,1,0,1,0,0,1
0.0,493438.0,0.0,0.0,309606.0,689.0,930145.0,9.0,17.0,331968.0,14340.0,0,1,1,0,1,0,0,0
0.0,238964.0,0.0,0.0,470448.0,741.0,1586519.0,7.0,9.6,208449.0,8316.0,0,1,0,1,0,0,1,0
0.0,453838.0,1.0,1.0,352462.0,7330.0,1043632.0,10.0,19.7,251636.0,25221.0,0,1,1,0,1,0,0,1
0.0,1705924.0,0.0,0.0,270226.0,731.0,1555150.724996922,10.0,15.5,562799.0,26742.0,0,1,1,0,0,0,1,0
0.0,951280.0,0.0,0.0,505604.0,745.0,1602973.0,9.0,20.6,437076.0,16430.0,0,1,1,0,0,0,1,0
0.0,469260.0,0.0,0.0,237754.0,693.0,605568.0,10.0,11.2,202635.0,14786.0,0,1,1,0,0,0,1,0
0.0,164868.0,0.0,0.0,459910.0,705.0,2210840.0,7.0,19.6,116907.0,21924.0,0,1,1,0,1,0,0,0
0.0,1054856.0,0.0,0.0,309606.0,739.0,2195317.0,17.0,9.9,273315.0,23051.0,0,1,1,0,1,0,0,0
0.0,222332.0,0.0,0.0,366212.0,731.0,1110136.733692848,7.0,14.0,109440.0,14225.0,0,1,1,0,0,1,0,0
0.0,1126840.0,0.0,0.0,485342.0,690.0,941925.0,8.0,14.4,537206.0,19466.0,1,0,1,0,1,0,0,0
0.0,1606352.0,0.0,0.0,546260.0,725.0,1698372.0,19.0,17.5,88787.0,21513.0,1,0,1,0,0,0,1,1
0.0,236412.0,0.0,0.0,397166.0,731.0,1065378.9627816004,10.0,17.0,88198.0,11292.0,0,1,1,0,0,0,1,1
0.0,475618.0,0.0,0.0,86394.0,731.0,1040970.867414592,6.0,20.5,208449.0,6867.0,1,0,0,1,1,0,0,0
0.0,374110.0,1.0,1.0,267036.0,731.0,1208223.9697184772,13.0,10.7,189658.0,18638.0,0,1,1,0,0,0,1,0
0.0,475618.0,1.0,1.0,309606.0,742.0,1242391.0,9.0,17.1,63517.0,16009.0,0,1,0,1,0,0,1,0
0.0,137830.0,0.0,0.0,176330.0,728.0,1021383.0,6.0,20.7,37487.0,13516.0,0,1,0,1,0,0,1,1
0.0,278014.0,0.0,0.0,309606.0,740.0,1170590.0,6.0,10.9,107331.0,10962.0,0,1,1,0,0,1,0,0
0.0,752862.0,0.0,0.0,334884.0,666.0,964060.0,10.0,9.5,308845.0,26030.0,1,0,1,0,0,0,1,1
0.0,587488.0,0.0,0.0,220088.0,695.0,1330532.0,9.0,17.5,435822.0,34594.0,0,1,0,1,0,0,1,0
0.0,250690.0,0.0,0.0,350482.0,731.0,1260142.1322123206,13.0,22.8,210862.0,16009.0,0,1,1,0,1,0,0,0
0.0,456456.0,0.0,0.0,222640.0,715.0,1419794.0,7.0,31.4,370158.0,17037.0,0,1,1,0,1,0,0,0
0.0,508948.0,0.0,0.0,309606.0,694.0,1278320.0,17.0,15.3,380646.0,36326.0,0,1,0,1,0,0,1,0
0.0,331320.0,1.0,1.0,96184.0,683.0,645620.0,6.0,18.8,70965.0,17055.0,0,1,1,0,0,0,1,0
0.0,1307856.0,0.0,0.0,396154.0,640.0,1820732.0,15.0,21.0,762413.0,16009.0,1,0,0,1,0,1,0,1
0.0,913880.0,0.0,0.0,222222.0,732.0,1305053.0,10.0,17.0,597474.0,28711.0,0,1,1,0,1,0,0,0
0.0,645722.0,0.0,0.0,202928.0,731.0,1182575.5625374748,11.0,18.8,366947.0,11397.0,0,1,1,0,0,0,1,0
0.0,234036.0,0.0,0.0,140690.0,740.0,1317023.0,11.0,16.3,127946.0,24146.0,0,1,0,1,0,1,0,0
0.0,1582064.0,0.0,0.0,426030.0,697.0,1332812.0,16.0,17.8,146205.0,28989.0,1,0,1,0,0,0,1,0
0.0,406032.0,0.0,0.0,327404.0,731.0,1439605.6109529326,12.0,17.0,246525.0,26013.0,0,1,1,0,0,1,0,0
0.0,289410.0,1.0,0.0,556776.0,721.0,1250200.0,10.0,26.9,164711.0,16009.0,1,0,0,1,1,0,0,0
0.0,361240.0,1.0,1.0,107448.0,716.0,965086.0,9.0,21.0,187511.0,10616.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,494648.0,709.0,2400061.0,10.0,17.0,208449.0,16009.0,0,1,1,0,1,0,0,0
0.0,350196.0,0.0,0.0,432564.0,731.0,1707171.0815526147,13.0,26.2,210805.0,35451.0,0,1,1,0,1,0,0,0
0.0,1384548.0,0.0,0.0,605858.0,707.0,1138518.0,10.0,10.9,613415.0,26850.0,1,0,1,0,1,0,0,0
0.0,522588.0,0.0,0.0,549406.0,7040.0,1400148.0,7.0,18.5,269895.0,18669.0,1,0,0,1,0,0,1,1
0.0,408122.0,1.0,1.0,776160.0,663.0,2269512.0,6.0,29.0,319694.0,20426.0,1,0,1,0,0,1,0,0
0.0,298474.0,2.0,1.0,162338.0,714.0,1043461.0,14.0,15.1,119092.0,13565.0,0,1,1,0,1,0,0,0
0.0,690844.0,0.0,0.0,592262.0,6160.0,1158126.0,11.0,21.0,464797.0,6621.0,1,0,1,0,1,0,0,1
0.0,301180.0,0.0,0.0,190256.0,7370.0,966530.0,10.0,16.2,170107.0,15287.0,0,1,1,0,0,0,1,1
0.0,296010.0,0.0,0.0,397342.0,721.0,953230.0,13.0,18.7,158745.0,13425.0,1,0,1,0,1,0,0,1
0.0,310464.0,0.0,0.0,222728.0,748.0,2489190.0,8.0,15.8,208449.0,15682.0,0,1,1,0,0,0,1,0
0.0,576488.0,0.0,0.0,344322.0,6750.0,854943.0,9.0,13.1,455050.0,21089.0,1,0,1,0,1,0,0,1
0.0,238546.0,0.0,0.0,370964.0,731.0,1493418.5258544183,8.0,14.5,159258.0,30988.0,1,0,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,309606.0,732.0,557004.0,10.0,11.8,208449.0,7752.0,0,1,1,0,1,0,0,0
0.0,323334.0,0.0,0.0,220066.0,741.0,1425437.0,9.0,22.6,242668.0,20906.0,0,1,1,0,1,0,0,0
0.0,624536.0,0.0,0.0,329978.0,725.0,1215886.0,11.0,30.6,330087.0,23608.0,1,0,1,0,0,0,1,1
1.0,175274.0,1.0,0.0,131582.0,722.0,1003770.0,13.0,13.3,62073.0,24760.0,0,1,1,0,1,0,0,0
0.0,520674.0,0.0,0.0,309606.0,738.0,999362.0,9.0,17.4,344888.0,16656.0,0,1,1,0,1,0,0,0
0.0,341066.0,0.0,0.0,438988.0,731.0,1508992.3086404197,9.0,13.5,52439.99999999997,33856.0,0,1,0,1,1,0,0,0
0.0,372306.0,1.0,1.0,184690.0,717.0,1170590.0,10.0,17.0,158517.0,6069.0,0,1,1,0,0,1,0,0
0.0,179410.0,0.0,0.0,78716.0,718.0,604295.0,10.0,20.2,99009.0,9467.0,0,1,1,0,0,0,1,0
0.0,1052986.0,0.0,0.0,228074.0,6940.0,1303799.0,16.0,9.5,250078.0,16009.0,1,0,1,0,0,1,0,1
0.0,1149346.0,0.0,0.0,149226.0,746.0,747156.0,11.0,12.3,268014.0,7247.0,0,1,1,0,0,1,0,0
0.0,473704.0,0.0,0.0,216216.0,731.0,1194491.0429690515,13.0,16.0,189829.0,15944.0,0,1,1,0,0,0,1,0
0.0,1267266.0,0.0,0.0,291874.0,731.0,1422672.8506419042,18.0,19.4,294405.0,23413.0,0,1,1,0,0,0,1,0
0.0,894542.0,0.0,0.0,309606.0,650.0,1280239.0,11.0,17.3,495216.0,26885.0,1,0,0,1,1,0,0,0
0.0,1090518.0,0.0,0.0,778470.0,7120.0,1170590.0,10.0,22.9,765681.0,27405.0,1,0,1,0,1,0,0,1
0.0,879978.0,0.0,0.0,217866.0,750.0,1317099.0,9.0,15.2,180880.0,12732.0,0,1,1,0,0,0,1,0
0.0,333564.0,0.0,0.0,309606.0,721.0,1684350.0,14.0,18.4,237671.0,24704.0,0,1,1,0,0,0,1,0
0.0,971168.0,0.0,0.0,455664.0,731.0,1362714.4033817642,9.0,18.1,417696.0,19221.0,0,1,1,0,1,0,0,0
0.0,475618.0,0.0,0.0,518188.0,744.0,1170590.0,11.0,14.5,208449.0,39158.0,1,0,0,1,1,0,0,0
0.0,475618.0,0.0,0.0,276452.0,731.0,1157359.7216742674,10.0,10.7,208449.0,16009.0,0,1,0,1,0,0,1,0
0.0,400950.0,0.0,0.0,324962.0,738.0,1010306.0,7.0,16.0,294329.0,21216.0,0,1,1,0,0,0,1,0
0.0,134398.0,0.0,0.0,179080.0,747.0,1353275.0,9.0,23.4,83923.0,32140.0,0,1,1,0,1,0,0,0
0.0,480062.0,0.0,0.0,153318.0,731.0,1495529.5311263306,11.0,10.2,260775.0,31023.0,0,1,0,1,0,0,1,0
0.0,114246.0,0.0,0.0,107822.0,731.0,1097302.7598332323,10.0,19.0,40736.0,12787.0,0,1,0,1,1,0,0,0
0.0,122408.0,0.0,0.0,309606.0,698.0,623371.0,7.0,17.0,39216.0,7636.0,0,1,0,1,0,0,1,0
0.0,279136.0,0.0,0.0,187726.0,731.0,1130734.3810306208,8.0,15.0,232161.0,12743.0,0,1,1,0,0,1,0,0
0.0,559262.0,1.0,1.0,453970.0,697.0,950475.0,12.0,22.0,308142.0,11326.0,0,1,1,0,0,0,1,0
0.0,333454.0,0.0,0.0,309606.0,739.0,1156910.0,10.0,10.099999999999998,106552.0,12051.0,0,1,1,0,0,0,1,0
0.0,378004.0,0.0,0.0,309606.0,738.0,1214670.0,9.0,18.5,240274.0,14880.0,0,1,0,1,1,0,0,0
